subject,level,true_time,min_time,coco_count,rmi
48618,4,139.23272705078125,277.55029296875,255,0.5528506302688484
48618,2,102.29940795898438,416.78271484375,204,0.766348919601181
48618,6,78.482666015625,519.08221435546875,205,0.8486514957553146
48618,7,117.16583251953125,597.56500244140625,270,0.6535053290486427
48618,1,145.4490966796874,714.73089599609375,350,0.4016440313257241
48618,5,132.3493652343751,860.16357421875,345,0.5873043958835175
48618,3,126.16619873046875,992.52947998046875,260,0.6419107962847248
48623,5,214.7400665283203,55.77082824707031,348,0.11225699550788892
48623,4,196.63870239257807,270.6275939941406,305,0.2902080484399431
48623,1,202.02258300781256,467.2496032714844,346,0.2251472112615729
48623,9,162.70452880859375,669.4935302734375,339,0.3237153340516734
48623,6,108.403076171875,832.2100219726564,243,0.3081347248143802
48623,7,164.3544921875,940.5128173828124,292,0.25628458219333616
48623,10,170.6390380859375,1104.8680419921875,348,0.2889467165963562
48623,8,106.3359375,1275.5059814453125,251,0.44298761708875134
48623,2,139.18701171875,1381.843017578125,214,0.3606105057475253
48626,7,172.25397491455078,45.46833038330078,229,0.37642255060523855
48626,6,102.68598937988281,217.89129638671875,210,0.4473947560688365
48626,5,174.37100219726563,320.50830078125,346,0.18143745422004143
48626,4,180.7540283203125,494.8793029785156,279,0.27341500136717567
48626,8,89.968994140625,675.6334228515625,223,0.656098998989844
48626,2,93.60198974609375,765.6024169921875,204,0.7634714000891785
48626,10,149.45367431640636,859.20428466796875,335,0.39315135944957436
48626,3,144.0200195312499,1008.6599731445313,242,0.5872644034073653
48626,9,118.60302734375,1152.677978515625,285,0.5293415723388465
48633,8,112.18470001220703,60.52629852294922,257,0.3691660095527771
48633,4,160.18121337890625,172.8267059326172,325,0.4492742028966852
48633,7,119.21749877929688,332.9924011230469,289,0.49693900970382976
48633,6,81.816802978515625,452.2149963378906,224,0.5124811279624055
48633,9,139.43255615234375,534.04241943359375,324,0.3717106605076945
48633,2,93.80023193359375,673.4757080078125,242,0.6897993644234315
48633,10,143.3665771484375,767.2764282226564,347,0.4613529352109529
48633,1,146.68408203125,910.6425170898436,347,0.46021185581655555
48633,3,127.9830322265625,1057.3260498046875,295,0.5653870116717811
48633,5,135.5670166015625,1185.2950439453125,343,0.43901355736538883
48648,7,172.80278778076172,84.00800323486328,280,0.18254888680196224
48648,5,194.65411376953125,256.9117126464844,345,0.19963187184590714
48648,2,146.5355224609375,451.63140869140625,255,0.1385112282341533
48648,6,132.804443359375,598.11700439453125,217,0.11412870324121449
48648,9,188.070068359375,1001.3049926757813,324,0.40425769152059043
48648,10,174.6029052734375,1189.3580322265625,348,0.3555594820781871
48648,8,134.5029296875,1364.094970703125,276,0.2824269562987549
48648,1,182.153076171875,1498.5810546875,348,0.45490803239583744
48683,7,206.1589698791504,63.40932846069336,290,0.2600789432625511
48683,8,191.58999633789063,269.9162902832031,236,0.2312884062900512
48683,5,198.35812377929688,461.25830078125,348,0.23752000209797663
48683,10,220.85791015625,659.61627197265625,348,0.2575891501164108
48683,6,134.92169189453114,880.47430419921875,232,0.23977103776150088
48683,2,186.4229736328126,1015.4119873046876,269,0.3133262677226858
48683,4,283.2259521484375,1201.8349609375,292,0.19053765157188995
48683,1,260.342041015625,1485.051025390625,345,0.35422822217654915
48683,3,198.70703125,1745.3909912109375,309,0.2655273909798592
48683,9,247.0579833984375,1944.0989990234375,310,0.27100537520698365
48705,2,128.4710235595703,84.017669677734375,263,0.31831538249680325
48705,5,166.9650115966797,212.5906982421875,345,0.3382884867174071
48705,9,192.27487182617188,379.5606994628906,283,0.35623197897334835
48705,3,155.97509765625,571.83367919921875,292,0.3342495053026504
48705,10,204.050048828125,727.82269287109375,347,0.3275636936524553
48705,6,98.34527587890625,931.855712890625,215,0.39492596429877913
48705,1,174.926025390625,1030.2030029296875,341,0.27514962030012424
48705,4,171.791015625,1205.1280517578125,323,0.19636124673918098
48705,7,160.14990234375,1376.9300537109375,296,0.318092086840953
48705,8,136.56005859375,1537.27197265625,243,0.34159251584510997
48708,7,163.14349365234375,50.22850036621094,296,0.25095853402739254
48708,3,168.1468963623047,213.48849487304688,332,0.2890929990927076
48708,1,169.56307983398438,381.6191101074219,347,0.37260842771538893
48708,5,173.7635498046875,551.181884765625,347,0.20759110964223604
48708,6,94.96490478515625,724.96209716796875,220,0.3177178224632815
48708,4,218.2625732421875,819.9105224609375,314,0.278946792666692
48708,8,132.6650390625,1038.1729736328125,223,0.3870656144350051
48708,9,205.3619384765625,1170.85400390625,321,0.3181057946312512
48708,2,127.8480224609375,1376.2010498046875,252,0.23013308057979343
48708,10,212.5130615234375,1504.0479736328125,347,0.2918725059805657
48710,3,170.3800048828125,48.569000244140625,314,0.24307277911101122
48710,9,203.61199951171875,219.0500030517578,297,0.24835929522076383
48710,1,176.14498901367188,422.6610107421875,345,0.26191416118052646
48710,4,188.3759765624999,598.8060302734375,281,0.3601781723990689
48710,8,122.03002929687511,787.1820068359375,223,0.3362790865816
48710,7,128.06097412109375,909.22802734375,273,0.2077561095610907
48710,5,162.14306640625,1037.2900390625,344,0.20328550170124438
48710,10,213.5579833984375,1199.416015625,347,0.22333383647240268
48710,6,106.39501953125,1412.9739990234375,228,0.27296513529154365
48710,2,116.261962890625,1519.3690185546875,235,0.2928321703824478
48717,7,150.25689697265625,57.11579895019531,275,0.20706863382908192
48717,5,166.30729675292974,207.82260131835935,349,0.4945317078089331
48717,1,182.99133300781244,373.7965087890625,349,0.20588471749707304
48717,2,133.25567626953125,556.78802490234375,217,0.3707176130952621
48717,4,205.24261474609375,690.043701171875,275,0.3798445308998488
48717,3,169.40740966796875,895.28631591796875,318,0.2551972430362308
48717,6,110.6219482421875,1064.677001953125,229,0.2193284058110252
48717,8,132.35498046875,1175.31494140625,222,0.3749464504414868
48717,10,171.80810546875,1307.6710205078125,347,0.2942808139443689
48717,9,164.8739013671875,1479.4620361328125,333,0.15991685178601933
48720,6,88.5500717163086,38.662628173828125,215,0.4625152473822245
48720,9,147.6985855102539,127.32939910888672,342,0.45474326465812775
48720,1,157.16702270507807,275.0120849609375,253,0.20497157914509345
48720,10,152.54870605468756,432.3031921386719,347,0.46784862499086566
48720,3,151.9168701171874,584.7445068359375,337,0.2596529265792955
48720,8,100.34948730468761,736.64398193359375,205,0.8210374595610805
48720,7,115.39910888671875,836.99371337890625,156,0.6256997200848771
48720,5,168.865478515625,952.393310546875,353,0.33524503698980257
48720,2,57.467041015625,1121.259033203125,134,0.6779324383620703
48738,1,165.18827438354492,45.04362869262695,349,0.33627191979976756
48738,10,154.869384765625,210.3415985107422,346,0.43615863994091597
48738,2,103.57769775390625,365.2030944824219,236,0.48745657299086587
48738,3,139.98452758789063,468.7984924316406,319,0.3541354215184518
48738,7,128.54119873046875,608.778076171875,317,0.4272075006613023
48738,5,138.94659423828114,737.3126220703125,345,0.316483071624419
48738,4,161.40570068359386,876.25128173828125,334,0.43678056392393416
48738,9,134.531005859375,1037.6650390625,307,0.35859059220988143
48738,6,85.9239501953125,1172.18798828125,225,0.40846992853978104
48738,8,112.7869873046875,1258.1190185546875,241,0.42532021289047306
48813,5,233.57498168945313,81.219329833984375,302,0.2737506814743036
48813,2,164.43899536132813,314.894287109375,230,0.4137546672985969
48813,9,200.20797729492188,479.3333129882813,253,0.3443236242418819
48813,10,232.60699462890625,679.57427978515625,342,0.2973492232935463
48813,8,184.63970947265625,912.1483154296876,213,0.5669757050319475
48813,3,190.1400146484375,1096.7879638671875,247,0.3185093405349969
48813,4,201.5400390625,1286.927978515625,278,0.26673296326430973
48813,6,171.638916015625,1488.468017578125,243,0.32521487261185833
48813,1,249.3760986328125,1660.1070556640625,350,0.3160792603090715
48813,7,293.676025390625,1909.5159912109375,265,0.21808603090502499
48820,8,149.4277687072754,55.83993148803711,250,0.4322815430057281
48820,5,177.27969360351563,205.38340759277344,345,0.4307019418050575
48820,3,166.22988891601563,382.66400146484375,329,0.28875777179226914
48820,6,129.93023681640625,548.8773193359375,283,0.2806666971352927
48820,9,197.21319580078125,678.80767822265625,327,0.33520528937399363
48820,2,145.48028564453114,876.0371704101564,296,0.46396099287891
48820,10,208.1290283203126,1021.5170288085938,299,0.4150687706776015
48820,1,175.179931640625,1229.64599609375,346,0.32735926566153817
48820,4,204.862060546875,1404.8260498046875,319,0.35371450677162275
48820,7,117.0809326171875,1609.68798828125,251,0.5026106545873694
48842,6,123.16225814819336,58.85673904418945,193,0.1812853882552523
48842,5,189.05531311035156,182.11920166015625,345,0.24771617996203932
48842,1,204.15530395507813,371.19049072265625,348,0.2185208098338315
48842,10,214.03839111328125,575.34613037109375,345,0.29195398606928
48842,3,187.65460205078125,789.38348388671875,294,0.22616672717467456
48842,7,164.203369140625,977.0391235351564,282,0.21230706726157467
48842,4,227.6220703125,1141.22802734375,284,0.3269287715737006
48842,2,132.0699462890625,1368.8489990234375,244,0.2780795514792599
48842,9,220.7550048828125,1500.91796875,293,0.3018046066978859
48842,8,163.5040283203125,1721.68798828125,240,0.33329214519792394
48854,9,126.30339431762695,57.04130172729492,309,0.5190875784426524
48854,1,153.73019409179688,183.45779418945313,344,0.4479747489599608
48854,10,129.98260498046875,337.1748962402344,344,0.5321892818561892
48854,4,154.534423828125,467.1604919433594,293,0.5076931823631894
48854,7,103.531494140625,621.70721435546875,267,0.5384835515216853
48854,5,139.9849853515625,725.2246704101564,332,0.47245299517696326
48854,6,81.48382568359375,865.2301025390625,204,0.8443491644229744
48854,8,102.18182373046875,946.706787109375,205,0.8358083133784697
48854,3,136.2999267578125,1048.8900146484375,253,0.5683889719096313
48854,2,95.384033203125,1185.1739501953125,202,0.7743332307986146
48859,7,163.12197494506836,44.085330963134766,302,0.3241494537846151
48859,6,124.48300170898438,207.3072967529297,253,0.3131378971051224
48859,3,170.14898681640625,331.8063049316406,325,0.31791857595924
48859,10,187.46612548828125,502.0483093261719,345,0.2961743016057168
48859,5,181.64990234375,689.4052734375,344,0.2910925576878942
48859,4,203.315673828125,871.055419921875,306,0.33140168423506466
48859,2,142.666015625,1074.3709716796875,288,0.35591532742149057
48859,8,154,1217.0369873046875,270,0.41765506188732804
48859,9,179.365966796875,1371.04296875,341,0.383430774420621
48859,1,184.3330078125,1550.4200439453125,348,0.36265981959080607
48930,3,186.6716537475586,74.7403335571289,316,0.19889222188616495
48930,6,129.88330078125,261.52801513671875,253,0.27118791874222636
48930,8,151.02783203125,391.4129028320313,254,0.2831696662105069
48930,10,219.9971923828125,542.43817138671875,345,0.2676636341563545
48930,7,170.52056884765636,762.42047119140625,292,0.24053207397569243
48930,5,178.08111572265614,932.9425048828124,347,0.2671194565244832
48930,9,216.7340087890625,1111.0780029296875,291,0.18982247815359854
48930,2,150.39501953125,1327.7659912109375,248,0.28743526750215165
48930,1,195.093017578125,1478.1519775390625,340,0.16730011758203234
48930,4,188.5169677734375,1673.260986328125,298,0.2985758831242158
48932,1,202.82297134399414,53.08433151245117,347,0.25678307174333437
48932,5,194.46400451660156,256.0072937011719,349,0.6477054851105207
48932,10,249.71401977539063,450.4713134765625,348,0.5424310140206778
48932,6,108.99908447265625,700.186279296875,238,0.4966521123708395
48932,4,209.26361083984386,809.184326171875,318,0.3309533633487567
48932,7,207.4310302734374,1018.447998046875,336,0.349281743346027
48932,2,112.0489501953125,1225.8790283203125,231,0.6319541919900005
48932,9,194.0150146484375,1337.927978515625,272,0.3059368590023299
48932,8,125.7640380859375,1531.9429931640625,212,0.622873500841159
48932,3,182.14794921875,1657.70703125,302,0.5337175073712864
48934,5,171.66219329833984,51.057899475097656,343,0.21337762355157763
48934,4,186.77511596679688,222.8311004638672,297,0.3722802667991487
48934,8,120.44216918945313,409.6064147949219,234,0.35669737120164224
48934,2,117.85369873046875,530.0374755859375,208,0.27849392780579074
48934,1,170.78564453125,647.90228271484375,343,0.17232639169769837
48934,9,181.8852539062501,818.68731689453125,288,0.26682510508352464
48934,7,212.718994140625,1244.991943359375,254,0.22622898708820727
48934,3,202.7080078125,1457.7110595703125,259,0.35122391194352054
48934,6,139.0970458984375,1660.4169921875,206,0.3578044466505039
48948,7,170.39997482299802,58.32252883911133,268,0.2285448531021531
48948,4,230.43200683593753,228.8394012451172,274,0.3648454933365476
48948,5,223.83181762695313,459.27099609375,338,0.27594921205716383
48948,10,210.13189697265636,683.10302734375,347,0.42382410479904165
48948,6,128.0157470703124,893.2349853515625,234,0.31046754765656503
48948,3,185.78204345703125,1021.2509765625,313,0.27833832259216695
48948,9,234.781982421875,1207.0159912109375,287,0.2743760552875154
48948,2,141.7490234375,1441.7979736328125,243,0.2582276130445387
48948,8,147.7821044921875,1787.4620361328125,224,0.36281864853776047
48951,8,104.89039611816406,80.512603759765625,222,0.5174370051916917
48951,10,163.5977020263672,185.52000427246097,345,0.37605386944998664
48951,9,162.48028564453125,349.10089111328125,324,0.35989626171040356
48951,7,109.65982055664063,511.59710693359375,293,0.31846760698117005
48951,5,141.01519775390625,621.24102783203125,347,0.45809679111748025
48951,4,146.6021728515626,762.2725830078125,288,0.47310158457296136
48951,1,152.5078124999999,908.8751220703124,344,0.30676411523039715
48951,2,103.572021484375,1061.3819580078125,245,0.33927819639519186
48951,6,93.7650146484375,1164.9539794921875,238,0.3295776419570746
48951,3,143.583984375,1258.7030029296875,343,0.372322989335077
48952,2,100.65699768066406,39.313201904296875,211,0.5729151609123764
48952,3,154.7263946533203,140.0706024169922,284,0.6957699271101743
48952,7,142.68649291992188,294.81988525390625,273,0.6833820176477355
48952,1,178.17062377929688,437.4834899902344,348,0.315247225238489
48952,8,473.7032470703125,615.65380859375,208,0.7549710451947111
48952,9,150.68701171875,1089.365966796875,275,0.4449329154790903
48952,4,157.8160400390625,1240.0450439453125,284,0.47843804761049025
48952,5,242.2120361328125,1397.8599853515625,345,0.37982727865851895
48952,6,139.06298828125,1640.10595703125,239,0.4571252038800254
48952,10,286.8099365234375,1779.135009765625,335,0.46519175360944753
48982,3,168.12709426879883,56.44089889526367,327,0.18225231130790287
48982,9,288.92779541015625,224.6721038818359,280,0.4752321696631896
48982,8,103.4703369140625,513.59979248046875,212,0.6459718357793354
48982,5,155.42034912109375,617.0701904296875,349,0.26837974562972877
48982,4,177.4033203125,772.5009155273436,323,0.2531087864608276
48982,10,161.9332275390625,949.8939208984376,346,0.35512771627373096
48982,2,86.1949462890625,1111.8270263671875,204,0.8273072020827397
48982,6,82.3489990234375,1198.02197265625,210,0.6431426749269773
48982,7,146.998046875,1280.3709716796875,211,0.8146783729198539
48982,1,171.3070068359375,1427.3690185546875,346,0.24025748456313112
49024,10,207.67219161987305,59.36149978637695,349,0.33260535083463916
49024,1,177.78170776367188,267.1510009765625,348,0.2613315936901801
49024,5,165.94857788085938,444.9325866699219,348,0.1742440121575357
49024,4,208.19921875,610.88079833984375,301,0.23103811744827474
49024,2,132.34918212890636,819.07989501953125,263,0.31029160738400563
49024,7,144.3836669921874,951.4127197265624,303,0.15113496609112265
49024,8,143.06689453125,1095.7960205078125,239,0.2985851112787521
49024,3,164.8800048828125,1238.8780517578125,340,0.2741057289581983
49024,9,213.25,1403.7440185546875,310,0.2802398737893126
49024,6,114.8990478515625,1616.9940185546875,256,0.186525686103033
49025,9,201.07757568359375,49.82823181152344,321,0.32537487677548305
49025,5,155.58299255371094,251.0225067138672,337,0.29338064677274467
49025,7,148.09957885742188,406.6051940917969,287,0.2589521591286269
49025,1,182.18280029296875,554.705078125,345,0.2078924354252838
49025,4,205.03314208984364,736.87152099609375,296,0.26767245999569456
49025,8,115.48266601562511,941.9207763671876,255,0.33438560698199593
49025,10,163.416015625,1057.404052734375,343,0.32988575416399235
49025,3,161.134033203125,1220.8199462890625,304,0.3479928111704933
49025,6,90.781982421875,1381.9530029296875,214,0.5743169160499981
49025,2,102.833984375,1472.718994140625,207,0.5179551636419065
49035,8,121.27057647705078,45.19683074951172,262,0.26394902428286926
49035,4,160.15350341796875,166.58279418945313,324,0.31720138475013093
49035,6,86.420379638671875,326.72088623046875,212,0.5391825488773064
49035,3,152.00442504882813,413.1412963867187,342,0.26384255802965795
49035,7,135.43719482421875,565.16192626953125,281,0.3564419103092006
49035,5,153.30426025390636,700.59918212890625,346,0.3136023711441176
49035,9,129.00384521484364,853.90362548828125,300,0.33767786417875123
49035,10,158.720947265625,982.90771484375,344,0.30793542217155245
49035,2,102.653076171875,1141.6290283203125,238,0.4472811028054011
49035,1,155.1710205078125,1244.281005859375,343,0.2325031527596625
49040,6,117.30999755859375,56.064300537109375,233,0.26693008806067486
49040,5,170.40701293945313,173.48989868164065,345,0.28732974708669046
49040,3,146.27627563476563,343.88140869140625,281,0.3734708466153883
49040,8,115.94479370117188,490.17388916015625,213,0.5916095998760986
49040,4,166.55731201171875,606.11810302734375,283,0.3576368104730058
49040,2,112.328125,772.6597900390625,242,0.43627001314757297
49040,7,151.6591796875,885.00531005859375,287,0.2832208324011888
49040,10,154.458984375,1036.64794921875,340,0.3801944935738024
49040,1,209.123046875,1191.10595703125,346,0.2531630404614631
49040,9,179.94091796875,1400.22900390625,298,0.3844023612818904
49041,5,203.27801513671875,262.87298583984375,347,0.22602369977619352
49041,6,144.5670166015625,466.2669982910156,225,0.16905959084232958
49041,10,229.54901123046875,610.833984375,343,0.24268012726455113
49041,8,185.81793212890625,840.36700439453125,232,0.2301059338141631
49041,9,254.2650146484375,1026.2010498046875,273,0.31617902949881405
49041,3,207.570068359375,1280.449951171875,300,0.2706273112944422
49041,2,143.0830078125,1488.02294921875,234,0.28120409444868455
49041,1,222.56689453125,1631.10302734375,349,0.22182009210184117
49041,4,242.7779541015625,1853.6700439453125,278,0.2665542519010895
49041,7,176.93310546875,2096.447998046875,276,0.2540990618777432
49058,8,126.12470245361328,51.55970001220703,237,0.28919933277886645
49058,10,160.75331115722656,177.78480529785156,236,0.23042810233379385
49058,4,180.51907348632813,338.5378112792969,290,0.3385565577418417
49058,9,149.551513671875,519.0731201171875,286,0.3614316362562703
49058,3,170.585693359375,668.60858154296875,292,0.3108128702035997
49058,7,139.51800537109375,839.20947265625,286,0.3573461726310483
49058,1,163.71905517578125,978.728271484375,346,0.23165589721348967
49058,2,95.616943359375,1142.447021484375,207,0.7599421726191573
49058,5,145.66796875,1238.06396484375,345,0.34023982686485366
49058,6,91.9010009765625,1383.7159423828125,204,0.6223745703441467
49061,1,163.13229370117185,36.49440002441406,347,0.3673950204113019
49061,10,161.74250793457034,199.7366943359375,347,0.4158105524623177
49061,6,44.6658935546875,361.47711181640625,97,0.2927313255552596
49061,4,213.6080322265625,1337.8590087890625,251,0.29593001160195076
49069,8,104.49759674072266,43.490699768066406,231,0.47568193028432115
49069,4,159.24668884277344,148.09320068359375,288,0.3538401269989988
49069,3,136.37872314453125,307.3742980957031,313,0.4740723721589605
49069,7,107.15936279296875,443.7179870605469,243,0.3830003462914049
49069,9,125.9691162109375,550.87701416015625,291,0.4577228243202438
49069,2,95.98382568359375,676.8463134765625,216,0.5484321370022345
49069,6,78.614990234375,772.83038330078125,226,0.5762612693933411
49069,1,147.5745849609375,851.44488525390625,347,0.3946065315908722
49069,10,138.67645263671875,999.0194702148436,345,0.507423312431027
49069,5,122.114990234375,1137.696044921875,344,0.5014675643086892
49074,8,189.88390350341797,93.43250274658205,249,0.2898440667498765
49074,4,233.88397216796875,283.43280029296875,282,0.20110135761740278
49074,1,225.90069580078125,517.3167724609375,346,0.2563447054311413
49074,3,197.583740234375,743.217529296875,316,0.2635780495703597
49074,10,226.667236328125,940.801513671875,347,0.3154079256471527
49074,5,207.6669921875,1167.468994140625,348,0.14399201040836918
49074,9,214.6669921875,1375.135986328125,306,0.36921433989210506
49074,7,153.2509765625,1589.802978515625,282,0.18332097314386697
49074,2,145.2330322265625,1743.052978515625,244,0.20618310912124382
49074,6,115.3499755859375,1888.2869873046875,223,0.2628686747929696
49098,9,208.632080078125,57.486328125,264,0.319093076229067
49098,2,157.51638793945313,266.2265930175781,264,0.2897441750813381
49098,10,284.6435852050781,423.7474060058594,345,0.2912337395449929
49098,6,140.7695312500001,708.40667724609375,231,0.21700189387257895
49098,5,233.14508056640614,849.1619873046875,348,0.23029852374032467
49098,3,239.7760009765625,1082.3690185546875,295,0.3164678898844544
49098,1,228.093994140625,1322.0780029296875,344,0.26711776407146526
49098,8,148.7239990234375,1550.196044921875,223,0.37171397477003576
49098,4,239.4339599609375,1698.9560546875,278,0.3226845804040991
49098,7,204.39111328125,1938.4599609375,276,0.22283613569486316
49103,4,165.3869972229004,40.69559860229492,316,0.34411227778528264
49103,3,168.1929168701172,206.18299865722656,334,0.25882695185271176
49103,2,118.0513916015625,374.3796997070313,220,0.4921830380829515
49103,1,178.618408203125,492.43109130859375,347,0.27550637885196316
49103,9,226.7427978515625,671.05120849609375,294,0.28087760505815806
49103,10,171.077880859375,897.7919921875,347,0.40736935925400375
49103,8,176.958984375,1068.8699951171875,254,0.46754979887927406
49103,6,102.406982421875,1245.8289794921875,215,0.46825364102858824
49103,7,127.9180908203125,1348.2359619140625,216,0.3795426506804632
49103,5,166.0299072265625,1476.154052734375,348,0.3063201476962236
49111,1,183.2703094482422,154.30799865722656,260,0.015247866486158501
49111,8,167.73638916015625,337.7995910644531,157,0.4873452054217834
49111,10,163.294921875,506.0031127929687,244,0.36520612743898384
49111,4,196.08355712890625,811.47412109375,187,0.20665601406318368
49111,6,91.571044921875,1007.5670166015624,157,0.5677142553294764
49111,2,101.322998046875,1099.137939453125,127,0.5650767925570765
49111,3,148.324951171875,1200.4749755859375,152,0.5645639503205601
49111,9,158.864013671875,1348.779052734375,208,0.4256307152508241
49187,3,149.7176628112793,51.00603103637695,351,0.34988634894437665
49187,5,145.56561279296875,200.8975067138672,348,0.3376357124691701
49187,4,187.0830078125,346.4059143066406,335,0.32399365397232094
49187,1,146.53240966796875,533.48858642578125,348,0.3568018622220944
49187,9,138.6492919921875,680.00482177734375,260,0.3672979837086654
49187,8,128.5159912109375,1107.9200439453125,186,0.2768892903506903
49187,2,121.4320068359375,1236.43603515625,289,0.2623625138226775
49187,10,181.2000732421875,1357.8690185546875,347,0.3983900114111112
49216,10,195.09727478027344,68.45762634277344,337,0.3168039873764127
49216,8,128.423095703125,263.67181396484375,266,0.3930495272373543
49216,7,149.08181762695313,392.07818603515625,310,0.21290154767691893
49216,4,207.5302734375,541.192626953125,314,0.27805168252618084
49216,5,159.5726318359374,748.7061767578125,346,0.2549214321678509
49216,1,170.2733154296876,908.2794189453124,349,0.261471546795609
49216,2,125.1649169921875,1078.552001953125,272,0.28559400391811307
49216,9,204.6719970703125,1203.717041015625,343,0.325004476758588
49216,6,115.507080078125,1408.373046875,269,0.29256701785530614
49221,4,179.89030456542972,49.44309997558594,274,0.27927616535757194
49221,9,228.50250244140622,229.43370056152344,286,0.40136135659117866
49221,5,192.75686645507813,457.9371032714844,342,0.2788917357506375
49221,8,130.95941162109375,650.693603515625,225,0.37321835473539067
49221,7,147.02691650390625,781.6688842773436,266,0.2006704980459666
49221,3,176.993896484375,928.69488525390625,298,0.37007979164309646
49221,1,163.7869873046875,1105.68701171875,344,0.2834310501277274
49221,10,217.4730224609375,1269.4599609375,335,0.34611482028896967
49221,6,87.47900390625,1486.949951171875,226,0.47631975690193396
49221,2,139.9420166015625,1574.427978515625,260,0.2780982609071264
49224,6,111.82697296142578,66.4654312133789,229,0.3396078541328038
49224,7,183.1663055419922,178.40919494628906,273,0.16254751097292597
49224,9,231.24978637695313,361.5751037597656,317,0.32651896658575974
49224,1,212.6163330078125,592.823974609375,344,0.3478233197246229
49224,10,262.01611328125,805.4412841796875,345,0.29984276436164414
49224,2,115.9830322265625,1067.4580078125,215,0.3546588770321367
49224,8,139.3499755859375,1183.4239501953125,221,0.4091922077083545
49224,3,197.695068359375,1322.791015625,305,0.271897677509747
49224,5,241.3499755859375,1520.7320556640625,155,0.5228896363413852
49277,3,222.7168960571289,79.84420013427734,317,0.18789695642920767
49277,10,218.53240966796875,302.6919860839844,349,0.3178765410516019
49277,7,174.66571044921875,521.1937255859375,233,0.13265434761544392
49277,2,145.18316650390625,695.87579345703125,224,0.442439200958781
49277,5,198.482666015625,841.0430908203125,346,0.3345753968265084
49277,1,194.56591796875,1039.5250244140625,347,0.31562466900197783
49277,4,185.25,1234.092041015625,337,0.3620660877399977
49277,9,196.5660400390625,1419.3409423828125,320,0.29272351769753635
49277,8,130.4339599609375,1615.9090576171875,237,0.24429768589920908
49277,6,87.916015625,1746.3409423828125,202,0.7539600160282318
49279,2,92.110198974609375,38.37480163574219,234,0.3878785551782239
49279,10,140.4019012451172,130.58799743652344,343,0.3852384782224325
49279,4,146.13400268554688,270.9901123046875,351,0.38998627783798967
49279,6,89.94619750976568,417.1239013671875,233,0.5126225451835145
49279,5,143.08630371093744,507.0700988769531,347,0.3847045034185199
49279,9,145.1408691406249,650.1563720703125,338,0.33065018169640825
49279,3,143.2440185546876,795.29718017578125,356,0.4206595305884877
49279,7,131.81976318359375,938.54132080078125,288,0.2777140164320764
49279,8,94.0919189453125,1070.3609619140625,232,0.4641831160969748
49279,1,159.740966796875,1164.4530029296875,347,0.30271329769327826
