subject,level,x,y,rotation,time
48540,_level_5,5.801861763000488,7.44581413269043,153,138.44979858398438
48540,_level_5,6.412064075469971,6.172699928283691,178,138.56649780273438
48540,_level_5,6.186574935913086,4.998672008514404,198,138.66659545898438
48540,_level_5,5.361473083496094,3.838109016418457,227,138.78309631347656
48540,_level_5,4.282892227172852,3.3257880210876465,252,138.8831024169922
48540,_level_5,3.0987610816955566,3.5018370151519775,284,138.98330688476563
48540,_level_5,2.0283091068267822,4.0288238525390625,304,139.09970092773438
48540,_level_5,1.2811930179595947,4.959750175476074,330,139.1999053955078
48540,_level_5,0.9336928725242615,6.105286121368408,349,139.29989624023438
48540,_level_5,0.8975390791893005,7.543785095214844,360,139.41639709472656
48540,_level_5,0.8975390791893005,8.983783721923828,360,139.53309631347656
48540,_level_5,0.8387088775634766,10.18002986907959,352,139.63330078125
48540,_level_5,0.37488171458244324,11.535860061645508,332,139.7498016357422
48540,_level_5,-0.41383931040763855,12.427570343017578,309,139.84979248046875
48540,_level_5,-1.4827500581741333,12.958620071411133,289,139.94979858398438
48540,_level_5,-2.9012699127197266,13.157440185546875,270,140.06640625
48540,_level_5,-4.101268768310547,13.157440185546875,270,140.16650390625
48540,_level_5,-5.532185077667236,13.278240203857422,281,140.2830047607422
48540,_level_5,-6.708384037017822,13.516070365905762,281,140.38319396972656
48540,_level_5,-7.884581089019775,13.753890037536621,281,140.4832000732422
48540,_level_5,-9.014917373657227,14.149700164794922,294,140.59970092773438
48540,_level_5,-10.008870124816895,14.817049980163574,310,140.69979858398438
48540,_level_5,-10.830089569091797,15.991800308227539,333,140.81570434570313
48540,_level_5,-11.213459968566895,17.12504005432129,349,140.91659545898438
48540,_level_5,-11.284669876098633,18.56092071533203,360,141.033203125
48540,_level_5,-11.380620002746582,19.753129959106445,349,141.13330078125
48540,_level_5,-12.02892017364502,21.018220901489258,320,141.24879455566406
48540,_level_5,-13.013429641723633,21.681379318237305,292,141.35020446777344
48540,_level_5,-14.429149627685547,21.89042091369629,270,141.46629333496094
48540,_level_5,-15.629150390625,21.89042091369629,270,141.56629943847656
48540,_level_5,-17.069150924682617,21.89042091369629,270,141.6829071044922
48540,_level_5,-18.259830474853516,21.75802993774414,259,141.78309631347656
48540,_level_5,-19.371950149536133,21.313209533691406,243,141.89979553222656
48540,_level_5,-20.524070739746094,20.4566593170166,225,142.0157928466797
48540,_level_5,-21.239770889282227,19.49648094177246,211,142.11630249023438
48540,_level_5,-21.71973991394043,18.400129318237305,197,142.21640014648438
48540,_level_5,-21.885080337524414,17.215879440307617,180,142.31640625
48540,_level_5,-21.885080337524414,15.775879859924316,180,142.4329071044922
48540,_level_5,-21.60759925842285,14.370659828186035,161,142.5496063232422
48540,_level_5,-20.91234016418457,13.115070343017578,145,142.66650390625
48540,_level_5,-19.94770050048828,12.048319816589355,135,142.78219604492188
48540,_level_5,-19.055370330810547,11.247360229492188,129,142.88290405273438
48540,_level_5,-18.026880264282227,10.63228988647461,117,142.98300170898438
48540,_level_5,-16.879789352416992,10.288350105285645,101,143.09959411621094
48540,_level_5,-15.469409942626953,10.54557991027832,71,143.21629333496094
48540,_level_5,-14.454629898071289,11.169529914855957,47,143.31649780273438
48540,_level_5,-13.714329719543457,12.387120246887207,19,143.43299865722656
48540,_level_5,-13.50547981262207,13.563859939575195,3,143.5330047607422
48540,_level_5,-13.50547981262207,14.763859748840332,0,143.63319396972656
48540,_level_5,-13.50547981262207,15.963859558105469,0,143.7332000732422
48540,_level_5,-13.60004997253418,17.156259536743164,349,143.8332061767578
48540,_level_5,-13.856989860534668,18.567649841308594,357,143.94970703125
48540,_level_5,-13.857060432434082,20.007640838623047,360,144.06640625
48540,_level_5,-14.225640296936035,21.132890701293945,329,144.16639709472656
48540,_level_5,-15.214500427246094,21.768190383911133,288,144.26649475097656
48540,_level_5,-16.64784049987793,21.838119506835938,270,144.3831024169922
48540,_level_5,-17.84783935546875,21.838119506835938,270,144.4998016357422
48540,_level_5,-19.287839889526367,21.838119506835938,270,144.61639404296875
48540,_level_5,-20.71923065185547,21.753570556640625,256,144.73309326171875
48540,_level_5,-21.488569259643555,20.664569854736328,186,144.84970092773438
48540,_level_5,-21.488569259643555,19.464569091796875,180,144.94970703125
48540,_level_5,-21.47627067565918,18.264890670776367,177,145.0498046875
48540,_level_5,-21.205039978027344,17.101179122924805,160,145.14979553222656
48540,_level_5,-20.526060104370117,16.125329971313477,135,145.24989318847656
48540,_level_5,-19.286699295043945,15.408519744873047,116,145.36590576171875
48540,_level_5,-18.29899024963379,14.730819702148438,129,145.4665069580078
48540,_level_5,-17.357210159301758,13.988439559936523,125,145.5666046142578
48540,_level_5,-16.063030242919922,13.367349624633789,109,145.68209838867188
48540,_level_5,-14.879010200500488,13.190340042114258,93,145.7830047607422
48540,_level_5,-13.683159828186035,13.118650436401367,98,145.89990234375
48540,_level_5,-12.342260360717773,12.607919692993164,119,146.0164031982422
48540,_level_5,-11.18574047088623,11.75551986694336,132,146.13319396972656
48540,_level_5,-10.262740135192871,10.99153995513916,125,146.2332000732422
48540,_level_5,-8.978324890136719,10.352230072021484,109,146.34970092773438
