nn_weight,ta_weight,clst_weight,pv_weight,obj_ID,x,y,point_value,time,dist,points,strategy,forager,level
2.025271209982657,0.0,0.0,1.0,6,17.5,17.5,4.0,89.09286283369718,3.5355339059327378,638.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,4,20.0,20.0,5.0,89.40030056464785,3.5355339059327378,643.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,2,15.0,20.0,4.0,89.8350831733435,5.0,647.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,1,15.0,23.5,5.0,90.13943099943046,3.5,652.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,3,10.0,20.0,2.0,90.67015080881019,6.103277807866851,654.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,5,12.5,17.5,2.0,90.97758853976086,3.5355339059327378,656.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,8,10.0,15.0,1.0,91.28502627071153,3.5355339059327378,657.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,12,12.5,12.5,2.0,91.5924640016622,3.5355339059327378,659.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,15,15.0,10.0,1.0,91.89990173261286,3.5355339059327378,660.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,13,17.5,12.5,2.0,92.20733946356353,3.5355339059327378,662.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,10,20.0,15.0,4.0,92.5147771945142,3.5355339059327378,666.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,11,23.5,15.0,5.0,92.81912502060115,3.5,671.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,16,20.0,10.0,2.0,93.34984482998088,6.103277807866851,673.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,17,15.0,6.5,1.0,93.88056463936061,6.103277807866851,674.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,14,10.0,10.0,1.0,94.41128444874035,6.103277807866851,675.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,9,15.0,15.0,4.0,95.0261599106417,7.0710678118654755,679.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,6,17.5,17.5,4.0,95.33359764159236,3.5355339059327378,683.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,4,20.0,20.0,5.0,95.64103537254303,3.5355339059327378,688.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,2,15.0,20.0,4.0,96.07581798123869,5.0,692.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,1,15.0,23.5,5.0,96.38016580732564,3.5,697.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,3,10.0,20.0,2.0,96.91088561670537,6.103277807866851,699.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,5,12.5,17.5,2.0,97.21832334765604,3.5355339059327378,701.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,8,10.0,15.0,1.0,97.5257610786067,3.5355339059327378,702.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,12,12.5,12.5,2.0,97.83319880955737,3.5355339059327378,704.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,15,15.0,10.0,1.0,98.14063654050804,3.5355339059327378,705.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,13,17.5,12.5,2.0,98.44807427145871,3.5355339059327378,707.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,10,20.0,15.0,4.0,98.75551200240938,3.5355339059327378,711.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,11,23.5,15.0,5.0,99.05985982849633,3.5,716.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,16,20.0,10.0,2.0,99.59057963787606,6.103277807866851,718.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,17,15.0,6.5,1.0,100.1212994472558,6.103277807866851,719.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,14,10.0,10.0,1.0,100.65201925663553,6.103277807866851,720.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,9,15.0,15.0,4.0,101.26689471853688,7.0710678118654755,724.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,6,17.5,17.5,4.0,101.57433244948754,3.5355339059327378,728.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,4,20.0,20.0,5.0,101.88177018043821,3.5355339059327378,733.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,2,15.0,20.0,4.0,102.31655278913387,5.0,737.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,1,15.0,23.5,5.0,102.62090061522082,3.5,742.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,3,10.0,20.0,2.0,103.15162042460055,6.103277807866851,744.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,5,12.5,17.5,2.0,103.45905815555122,3.5355339059327378,746.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,8,10.0,15.0,1.0,103.76649588650189,3.5355339059327378,747.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,12,12.5,12.5,2.0,104.07393361745255,3.5355339059327378,749.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,15,15.0,10.0,1.0,104.38137134840322,3.5355339059327378,750.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,13,17.5,12.5,2.0,104.68880907935389,3.5355339059327378,752.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,10,20.0,15.0,4.0,104.99624681030456,3.5355339059327378,756.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,11,23.5,15.0,5.0,105.30059463639151,3.5,761.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,16,20.0,10.0,2.0,105.83131444577124,6.103277807866851,763.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,17,15.0,6.5,1.0,106.36203425515097,6.103277807866851,764.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,14,10.0,10.0,1.0,106.8927540645307,6.103277807866851,765.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,9,15.0,15.0,4.0,107.50762952643205,7.0710678118654755,769.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,6,17.5,17.5,4.0,107.81506725738272,3.5355339059327378,773.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,4,20.0,20.0,5.0,108.12250498833339,3.5355339059327378,778.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,2,15.0,20.0,4.0,108.55728759702905,5.0,782.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,1,15.0,23.5,5.0,108.861635423116,3.5,787.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,3,10.0,20.0,2.0,109.39235523249573,6.103277807866851,789.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,5,12.5,17.5,2.0,109.6997929634464,3.5355339059327378,791.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,8,10.0,15.0,1.0,110.00723069439707,3.5355339059327378,792.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,12,12.5,12.5,2.0,110.31466842534773,3.5355339059327378,794.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,15,15.0,10.0,1.0,110.6221061562984,3.5355339059327378,795.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,13,17.5,12.5,2.0,110.92954388724907,3.5355339059327378,797.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,10,20.0,15.0,4.0,111.23698161819974,3.5355339059327378,801.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,11,23.5,15.0,5.0,111.54132944428669,3.5,806.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,16,20.0,10.0,2.0,112.07204925366642,6.103277807866851,808.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,17,15.0,6.5,1.0,112.60276906304615,6.103277807866851,809.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,14,10.0,10.0,1.0,113.13348887242589,6.103277807866851,810.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,9,15.0,15.0,4.0,113.74836433432723,7.0710678118654755,814.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,6,17.5,17.5,4.0,114.0558020652779,3.5355339059327378,818.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,4,20.0,20.0,5.0,114.36323979622857,3.5355339059327378,823.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,2,15.0,20.0,4.0,114.79802240492423,5.0,827.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,1,15.0,23.5,5.0,115.10237023101118,3.5,832.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,3,10.0,20.0,2.0,115.63309004039091,6.103277807866851,834.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,5,12.5,17.5,2.0,115.94052777134158,3.5355339059327378,836.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,8,10.0,15.0,1.0,116.24796550229225,3.5355339059327378,837.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,12,12.5,12.5,2.0,116.55540323324291,3.5355339059327378,839.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,15,15.0,10.0,1.0,116.86284096419358,3.5355339059327378,840.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,13,17.5,12.5,2.0,117.17027869514425,3.5355339059327378,842.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,10,20.0,15.0,4.0,117.47771642609491,3.5355339059327378,846.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,11,23.5,15.0,5.0,117.78206425218187,3.5,851.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,16,20.0,10.0,2.0,118.3127840615616,6.103277807866851,853.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,17,15.0,6.5,1.0,118.84350387094133,6.103277807866851,854.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,14,10.0,10.0,1.0,119.37422368032107,6.103277807866851,855.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,9,15.0,15.0,4.0,119.98909914222241,7.0710678118654755,859.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,6,17.5,17.5,4.0,120.29653687317308,3.5355339059327378,863.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,4,20.0,20.0,5.0,120.60397460412375,3.5355339059327378,868.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,2,15.0,20.0,4.0,121.0387572128194,5.0,872.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,1,15.0,23.5,5.0,121.34310503890636,3.5,877.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,3,10.0,20.0,2.0,121.87382484828609,6.103277807866851,879.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,5,12.5,17.5,2.0,122.18126257923676,3.5355339059327378,881.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,8,10.0,15.0,1.0,122.48870031018743,3.5355339059327378,882.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,12,12.5,12.5,2.0,122.7961380411381,3.5355339059327378,884.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,15,15.0,10.0,1.0,123.10357577208876,3.5355339059327378,885.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,13,17.5,12.5,2.0,123.41101350303943,3.5355339059327378,887.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,10,20.0,15.0,4.0,123.7184512339901,3.5355339059327378,891.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,11,23.5,15.0,5.0,124.02279906007705,3.5,896.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,16,20.0,10.0,2.0,124.55351886945678,6.103277807866851,898.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,17,15.0,6.5,1.0,125.08423867883651,6.103277807866851,899.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,14,10.0,10.0,1.0,125.61495848821625,6.103277807866851,900.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,9,15.0,15.0,4.0,126.2298339501176,7.0710678118654755,904.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,6,17.5,17.5,4.0,126.53727168106826,3.5355339059327378,908.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,4,20.0,20.0,5.0,126.84470941201893,3.5355339059327378,913.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,2,15.0,20.0,4.0,127.27949202071459,5.0,917.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,1,15.0,23.5,5.0,127.58383984680154,3.5,922.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,3,10.0,20.0,2.0,128.11455965618126,6.103277807866851,924.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,5,12.5,17.5,2.0,128.42199738713194,3.5355339059327378,926.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,8,10.0,15.0,1.0,128.72943511808262,3.5355339059327378,927.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,12,12.5,12.5,2.0,129.0368728490333,3.5355339059327378,929.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,15,15.0,10.0,1.0,129.34431057998398,3.5355339059327378,930.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,13,17.5,12.5,2.0,129.65174831093466,3.5355339059327378,932.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,10,20.0,15.0,4.0,129.95918604188535,3.5355339059327378,936.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,11,23.5,15.0,5.0,130.2635338679723,3.5,941.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,16,20.0,10.0,2.0,130.79425367735203,6.103277807866851,943.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,17,15.0,6.5,1.0,131.32497348673175,6.103277807866851,944.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,14,10.0,10.0,1.0,131.85569329611147,6.103277807866851,945.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,9,15.0,15.0,4.0,132.4705687580128,7.0710678118654755,949.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,6,17.5,17.5,4.0,132.77800648896348,3.5355339059327378,953.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,4,20.0,20.0,5.0,133.08544421991417,3.5355339059327378,958.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,2,15.0,20.0,4.0,133.52022682860982,5.0,962.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,1,15.0,23.5,5.0,133.8245746546968,3.5,967.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,3,10.0,20.0,2.0,134.3552944640765,6.103277807866851,969.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,5,12.5,17.5,2.0,134.6627321950272,3.5355339059327378,971.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,8,10.0,15.0,1.0,134.97016992597787,3.5355339059327378,972.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,12,12.5,12.5,2.0,135.27760765692855,3.5355339059327378,974.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,15,15.0,10.0,1.0,135.58504538787923,3.5355339059327378,975.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,13,17.5,12.5,2.0,135.89248311882992,3.5355339059327378,977.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,10,20.0,15.0,4.0,136.1999208497806,3.5355339059327378,981.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,11,23.5,15.0,5.0,136.50426867586756,3.5,986.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,16,20.0,10.0,2.0,137.03498848524728,6.103277807866851,988.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,17,15.0,6.5,1.0,137.565708294627,6.103277807866851,989.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,14,10.0,10.0,1.0,138.09642810400672,6.103277807866851,990.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,9,15.0,15.0,4.0,138.71130356590805,7.0710678118654755,994.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,6,17.5,17.5,4.0,139.01874129685874,3.5355339059327378,998.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,4,20.0,20.0,5.0,139.32617902780942,3.5355339059327378,1003.0,nn,0,3
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,1.2297509238026914,14.142135623730951,5.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,1.844626385704037,7.0710678118654755,9.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,2.4595018476053827,7.0710678118654755,13.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,37,25.0,-15.0,2.0,3.0743773095067284,7.0710678118654755,15.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,35,20.0,-10.0,4.0,3.689252771408074,7.0710678118654755,19.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,33,20.0,-5.0,5.0,4.124035380103726,5.0,24.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,34,30.0,-10.0,2.0,5.096238848581896,11.180339887498949,26.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,39,30.0,-20.0,1.0,5.965804065973201,10.0,27.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,6.580679527874546,7.0710678118654755,29.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,45,30.0,-30.0,1.0,7.195554989775891,7.0710678118654755,30.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,46,20.0,-30.0,1.0,8.065120207167196,10.0,31.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,44,15.0,-25.0,2.0,8.679995669068541,7.0710678118654755,33.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,9.294871130969886,7.0710678118654755,37.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,9.909746592871231,7.0710678118654755,41.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,10.524622054772577,7.0710678118654755,46.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,35,20.0,-10.0,4.0,11.394187272163881,10.0,50.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,33,20.0,-5.0,5.0,11.828969880859534,5.0,55.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,37,25.0,-15.0,2.0,12.801173349337702,11.180339887498949,57.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,34,30.0,-10.0,2.0,13.416048811239047,7.0710678118654755,59.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,39,30.0,-20.0,1.0,14.285614028630352,10.0,60.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,14.900489490531697,7.0710678118654755,62.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,15.515364952433043,7.0710678118654755,66.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,16.130240414334388,7.0710678118654755,70.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,16.745115876235733,7.0710678118654755,75.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,35,20.0,-10.0,4.0,17.614681093627038,10.0,79.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,33,20.0,-5.0,5.0,18.04946370232269,5.0,84.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,37,25.0,-15.0,2.0,19.02166717080086,11.180339887498949,86.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,34,30.0,-10.0,2.0,19.636542632702206,7.0710678118654755,88.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,39,30.0,-20.0,1.0,20.50610785009351,10.0,89.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,21.120983311994856,7.0710678118654755,91.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,21.7358587738962,7.0710678118654755,95.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,22.350734235797546,7.0710678118654755,99.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,22.96560969769889,7.0710678118654755,104.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,35,20.0,-10.0,4.0,23.835174915090196,10.0,108.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,33,20.0,-5.0,5.0,24.26995752378585,5.0,113.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,37,25.0,-15.0,2.0,25.24216099226402,11.180339887498949,115.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,34,30.0,-10.0,2.0,25.857036454165364,7.0710678118654755,117.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,39,30.0,-20.0,1.0,26.72660167155667,10.0,118.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,27.341477133458014,7.0710678118654755,120.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,27.95635259535936,7.0710678118654755,124.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,28.571228057260704,7.0710678118654755,128.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,29.18610351916205,7.0710678118654755,133.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,41,10.0,-20.0,4.0,30.055668736553354,10.0,137.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,42,5.0,-20.0,5.0,30.490451345249006,5.0,142.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,47,10.0,-30.0,2.0,31.462654813727177,11.180339887498949,144.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,44,15.0,-25.0,2.0,32.077530275628526,7.0710678118654755,146.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,46,20.0,-30.0,1.0,32.692405737529874,7.0710678118654755,147.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,33.30728119943122,7.0710678118654755,149.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,33.92215666133257,7.0710678118654755,153.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,34.53703212323392,7.0710678118654755,157.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,35.15190758513527,7.0710678118654755,162.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,35,20.0,-10.0,4.0,36.021472802526574,10.0,166.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,33,20.0,-5.0,5.0,36.45625541122222,5.0,171.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,34,30.0,-10.0,2.0,37.42845887970039,11.180339887498949,173.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,37,25.0,-15.0,2.0,38.04333434160174,7.0710678118654755,175.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,39,30.0,-20.0,1.0,38.65820980350309,7.0710678118654755,176.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,39.27308526540444,7.0710678118654755,178.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,39.88796072730579,7.0710678118654755,182.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,40.50283618920714,7.0710678118654755,186.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,41.117711651108486,7.0710678118654755,191.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,41,10.0,-20.0,4.0,41.98727686849979,10.0,195.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,42,5.0,-20.0,5.0,42.42205947719544,5.0,200.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,47,10.0,-30.0,2.0,43.39426294567361,11.180339887498949,202.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,44,15.0,-25.0,2.0,44.00913840757496,7.0710678118654755,204.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,46,20.0,-30.0,1.0,44.62401386947631,7.0710678118654755,205.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,45.238889331377656,7.0710678118654755,207.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,45.853764793279005,7.0710678118654755,211.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,46.468640255180354,7.0710678118654755,215.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,47.0835157170817,7.0710678118654755,220.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,35,20.0,-10.0,4.0,47.95308093447301,10.0,224.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,33,20.0,-5.0,5.0,48.387863543168656,5.0,229.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,37,25.0,-15.0,2.0,49.36006701164683,11.180339887498949,231.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,34,30.0,-10.0,2.0,49.974942473548175,7.0710678118654755,233.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,39,30.0,-20.0,1.0,50.84450769093948,10.0,234.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,51.45938315284083,7.0710678118654755,236.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,52.07425861474218,7.0710678118654755,240.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,52.689134076643526,7.0710678118654755,244.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,53.304009538544875,7.0710678118654755,249.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,35,20.0,-10.0,4.0,54.17357475593618,10.0,253.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,33,20.0,-5.0,5.0,54.60835736463183,5.0,258.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,37,25.0,-15.0,2.0,55.58056083311,11.180339887498949,260.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,34,30.0,-10.0,2.0,56.19543629501135,7.0710678118654755,262.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,39,30.0,-20.0,1.0,57.06500151240265,10.0,263.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,57.679876974304,7.0710678118654755,265.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,58.29475243620535,7.0710678118654755,269.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,58.9096278981067,7.0710678118654755,273.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,59.52450336000805,7.0710678118654755,278.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,41,10.0,-20.0,4.0,60.39406857739935,10.0,282.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,42,5.0,-20.0,5.0,60.828851186095,5.0,287.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,47,10.0,-30.0,2.0,61.80105465457317,11.180339887498949,289.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,44,15.0,-25.0,2.0,62.41593011647452,7.0710678118654755,291.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,46,20.0,-30.0,1.0,63.03080557837587,7.0710678118654755,292.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,43,25.0,-25.0,2.0,63.64568104027722,7.0710678118654755,294.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,40,20.0,-20.0,4.0,64.26055650217856,7.0710678118654755,298.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,38,15.0,-15.0,4.0,64.87543196407991,7.0710678118654755,302.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,36,10.0,-10.0,5.0,65.49030742598126,7.0710678118654755,307.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,35,20.0,-10.0,4.0,66.35987264337255,10.0,311.0,nn,0,4
2.025271209982657,0.0,0.0,1.0,33,20.0,-5.0,5.0,66.79465525206821,5.0,316.0,nn,0,4
