subject,level,object_size,x,y,points,time
1,_level_8,extra large,-15,5,623,301.9497985839844
1,_level_8,extra large,-5,5,628,302.7665100097656
1,_level_8,large,-10,10,633,303.29949951171875
1,_level_8,extra large,-5,15,637,303.83209228515625
1,_level_8,extra large,0,15,642,304.2842102050781
1,_level_8,extra large,6.5,15,647,304.8818054199219
1,_level_8,extra large,10,15,652,305.181396484375
1,_level_8,extra large,10,10,657,305.3984069824219
1,_level_8,large,12.5,12.5,662,305.4819030761719
1,_level_8,extra large,15,10,666,305.7314147949219
1,_level_8,extra large,15,6.5,671,305.847900390625
1,_level_8,extra large,10,-1.5,676,306.8817138671875
1,_level_8,extra large,10,-5,681,306.94769287109375
1,_level_8,large,7.5,-7.5,686,307.2641906738281
1,_level_8,extra large,5,-5,690,307.39801025390625
1,_level_8,extra large,1.5,-10,695,307.78070068359375
1,_level_8,extra large,1.5,-10,700,307.7970886230469
1,_level_8,large,5,-15,705,308.230712890625
1,_level_8,extra large,-5,-20,709,309.1477966308594
1,_level_8,extra large,-10,-20,714,309.3468017578125
1,_level_8,large,-15,-15,719,309.8472900390625
1,_level_8,extra large,-10,-10,723,310.2799072265625
1,_level_8,extra large,-20,-10,728,310.92950439453125
1,_level_8,extra large,-15,0,733,311.8630065917969
1,_level_8,extra large,-15,5,738,312.3457946777344
1,_level_8,large,-10,10,743,312.9296875
1,_level_8,extra large,-5,5,747,313.3460998535156
1,_level_8,extra large,-5,15,752,314.0621032714844
1,_level_8,extra large,0,15,757,314.3623046875
1,_level_8,extra large,6.5,15,762,314.9451904296875
1,_level_8,extra large,10,15,767,315.2286071777344
1,_level_8,large,10,10,772,315.52789306640625
1,_level_8,extra large,10,10,776,315.52789306640625
1,_level_8,extra large,15,10,781,315.7615051269531
1,_level_8,extra large,15,6.5,786,315.94439697265625
1,_level_8,extra large,10,-1.5,791,316.8291015625
1,_level_8,extra large,10,-5,796,317.077392578125
1,_level_8,extra large,5,-5,801,317.3774108886719
1,_level_8,large,7.5,-7.5,806,317.42730712890625
1,_level_8,extra large,5,-10,810,317.6777038574219
1,_level_8,extra large,1.5,-10,815,317.8273010253906
1,_level_8,extra large,-5,-20,820,318.8606872558594
1,_level_8,extra large,-10,-20,825,319.14349365234375
1,_level_8,extra large,-20,-5,830,320.9775085449219
1,_level_8,extra large,-20,-10,835,321.0262145996094
1,_level_8,extra large,-15,0,840,321.62701416015625
1,_level_8,extra large,-15,5,845,322.0425109863281
1,_level_8,extra large,-5,5,850,322.7095031738281
1,_level_8,large,-10,10,855,323.00970458984375
1,_level_8,extra large,-5,15,859,323.5588073730469
1,_level_8,extra large,0,15,864,324.026611328125
1,_level_8,extra large,6.5,15,869,324.55828857421875
1,_level_8,extra large,10,15,874,324.8594055175781
1,_level_8,extra large,10,10,879,325.0588073730469
1,_level_8,large,12.5,12.5,884,325.19158935546875
1,_level_8,extra large,15,10,888,325.4413146972656
1,_level_8,extra large,15,6.5,893,325.54119873046875
1,_level_8,extra large,10,-1.5,898,326.6247863769531
1,_level_8,extra large,10,-5,903,326.7242126464844
1,_level_8,large,7.5,-7.5,908,327.0578918457031
1,_level_8,extra large,5,-10,912,327.3254089355469
1,_level_8,extra large,1.5,-10,917,327.60699462890625
1,_level_8,extra large,5,-5,922,327.9905090332031
1,_level_8,extra large,-5,-20,927,329.75628662109375
1,_level_8,extra large,-10,-20,932,330.2063903808594
1,_level_8,large,-15,-15,937,330.7395935058594
1,_level_8,extra large,-10,-10,941,331.1560974121094
1,_level_8,extra large,-20,-10,946,331.822509765625
1,_level_8,extra large,-20,-5,951,332.07281494140625
1,_level_8,extra large,-15,0,956,332.6055908203125
1,_level_8,extra large,-15,5,961,333.0896911621094
1,_level_8,large,-10,10,966,333.9884948730469
1,_level_8,extra large,-5,15,970,334.5216064453125
1,_level_8,extra large,0,15,975,334.97149658203125
1,_level_8,extra large,-5,5,980,335.7880859375
1,_level_8,extra large,5,-5,985,336.9045104980469
1,_level_8,large,7.5,-7.5,990,337.2048034667969
1,_level_8,extra large,5,-10,994,337.3711853027344
1,_level_8,extra large,1.5,-10,999,337.58740234375
1,_level_9,small,10,-1.5,0,342.81939697265625
1,_level_9,small,10,-5,1,343.2690124511719
1,_level_9,small,10,-5,2,348.3009033203125
1,_level_9,small,10,-5,3,353.3320007324219
1,_level_9,extra small,15,-5,4,353.7322998046875
1,_level_9,extra large,18.5,-10,6,354.298095703125
1,_level_9,large,15,-10,11,354.3482971191406
1,_level_9,large,12.5,-12.5,15,354.64801025390625
1,_level_9,large,10,-15,19,354.9646911621094
1,_level_9,extra large,10,-18.5,23,355.18170166015625
1,_level_9,extra large,15,-15,28,355.8976135253906
1,_level_9,large,10,-10,33,356.4648132324219
1,_level_9,extra small,12.5,-7.5,37,356.68121337890625
1,_level_9,extra large,23.5,15,39,358.8467102050781
1,_level_9,large,20,15,44,358.8966064453125
1,_level_9,extra large,20,20,48,359.2806091308594
1,_level_9,large,17.5,17.5,53,359.3641052246094
1,_level_9,large,15,20,57,359.6637878417969
1,_level_9,extra large,15,23.5,61,359.747314453125
1,_level_9,extra small,12.5,17.5,66,360.1802062988281
1,_level_9,large,15,15,68,360.3797912597656
1,_level_9,extra small,12.5,12.5,72,360.6792907714844
1,_level_9,small,-5,15,74,362.2630920410156
1,_level_9,large,-15,15,75,363.0462951660156
1,_level_9,extra small,-10,10,79,363.3793029785156
1,_level_9,small,-5,5,81,364.0115966796875
1,_level_9,extra small,7.5,-7.5,82,365.6776123046875
1,_level_9,large,10,-10,84,365.9110107421875
1,_level_9,extra small,7.5,-12.5,92,366.3280029296875
1,_level_9,large,7.5,-12.5,88,366.3280029296875
1,_level_9,extra large,10,-18.5,94,366.6274108886719
1,_level_9,extra large,15,-15,99,367.077392578125
1,_level_9,large,12.5,-12.5,104,367.2272033691406
1,_level_9,large,15,-10,108,367.56060791015625
1,_level_9,extra large,18.5,-10,112,367.82708740234375
1,_level_9,extra small,12.5,-7.5,117,368.177490234375
1,_level_9,extra small,15,-5,119,368.343505859375
1,_level_9,extra small,20,10,121,369.677490234375
1,_level_9,extra small,17.5,12.5,123,369.8930969238281
1,_level_9,large,20,15,125,370.1429138183594
1,_level_9,large,17.5,17.5,129,370.260009765625
1,_level_9,large,17.5,17.5,133,370.27679443359375
1,_level_9,extra large,20,20,137,370.5268859863281
1,_level_9,extra large,23.5,15,142,370.77679443359375
1,_level_9,large,15,20,147,371.52630615234375
1,_level_9,extra large,15,23.5,151,371.8255920410156
1,_level_9,extra small,12.5,12.5,156,372.8586120605469
1,_level_9,small,15,10,158,373.2088928222656
1,_level_9,small,15,6.5,159,373.52569580078125
1,_level_9,extra small,15,-5,160,374.4916076660156
1,_level_9,large,15,-10,162,374.89129638671875
1,_level_9,extra large,18.5,-10,166,374.92510986328125
1,_level_9,large,15,-15,171,375.3252868652344
1,_level_9,extra large,15,-15,175,375.34100341796875
1,_level_9,extra large,10,-18.5,180,375.9414978027344
1,_level_9,large,10,-15,185,376.3240966796875
1,_level_9,extra small,5,-15,189,376.5072937011719
1,_level_9,extra small,7.5,-12.5,191,376.55731201171875
1,_level_9,large,10,-10,193,376.7912902832031
1,_level_9,extra small,12.5,-7.5,197,377.1239013671875
1,_level_9,extra small,17.5,12.5,200,378.9233093261719
1,_level_9,small,17.5,12.5,199,378.9233093261719
1,_level_9,large,17.5,17.5,202,379.3236083984375
1,_level_9,large,15,20,206,379.5403137207031
1,_level_9,extra large,15,23.5,210,379.8559875488281
1,_level_9,extra large,20,20,215,380.1227111816406
1,_level_9,large,20,15,225,380.63970947265625
1,_level_9,extra large,20,15,220,380.63970947265625
1,_level_9,large,15,15,229,381.189208984375
1,_level_9,extra small,12.5,12.5,233,381.4396057128906
1,_level_9,small,15,6.5,235,381.9888916015625
1,_level_9,extra small,15,-5,236,383.0057067871094
1,_level_9,extra small,12.5,-7.5,238,383.3052978515625
1,_level_9,large,15,-10,240,383.4385070800781
1,_level_9,extra large,18.5,-10,244,383.58880615234375
1,_level_9,extra large,15,-15,249,383.8887939453125
1,_level_9,extra large,10,-18.5,254,384.37139892578125
1,_level_9,large,10,-15,259,384.4714050292969
1,_level_9,extra small,7.5,-12.5,263,384.8888854980469
1,_level_9,large,10,-10,265,385.0378112792969
1,_level_9,large,12.5,-12.5,269,385.1213073730469
1,_level_9,small,15,10,273,386.9706115722656
1,_level_9,small,15,6.5,274,387.0205993652344
1,_level_9,extra small,12.5,12.5,275,387.2869873046875
1,_level_9,large,15,15,277,387.3205871582031
1,_level_9,large,17.5,17.5,281,387.6205139160156
1,_level_9,large,12.5,17.5,285,387.78759765625
1,_level_9,extra small,12.5,17.5,289,387.8034973144531
1,_level_9,extra large,15,23.5,291,388.0700988769531
1,_level_9,extra large,20,20,296,388.28729248046875
1,_level_9,large,23.5,15,301,388.720703125
1,_level_9,extra large,23.5,15,305,388.73651123046875
1,_level_9,extra small,17.5,12.5,310,389.1868896484375
1,_level_9,extra small,17.5,12.5,312,389.2030944824219
1,_level_9,extra large,18.5,-10,314,390.9197082519531
1,_level_9,large,15,-10,319,391.1023864746094
1,_level_9,extra large,12.5,-12.5,323,391.385986328125
1,_level_9,large,12.5,-12.5,328,391.4021911621094
1,_level_9,large,10,-15,332,391.685791015625
1,_level_9,extra large,10,-18.5,336,391.80230712890625
1,_level_9,extra small,5,-15,341,392.26959228515625
1,_level_9,extra small,7.5,-12.5,343,392.4187927246094
1,_level_9,large,10,-10,345,392.6191101074219
1,_level_9,extra small,12.5,-7.5,349,392.9695129394531
1,_level_9,extra small,15,-5,351,393.2685852050781
1,_level_9,small,15,6.5,353,394.3678894042969
1,_level_9,small,15,10,354,394.5845947265625
1,_level_9,extra small,17.5,12.5,355,394.7843933105469
1,_level_9,large,15,15,357,394.9512939453125
1,_level_9,extra small,12.5,17.5,361,395.2843933105469
1,_level_9,extra small,10,20,363,395.5675048828125
1,_level_9,large,15,20,365,395.9013977050781
1,_level_9,extra large,15,23.5,369,395.95111083984375
1,_level_9,large,17.5,17.5,374,396.21728515625
1,_level_9,extra large,20,20,378,396.3183898925781
1,_level_9,large,20,15,383,396.50079345703125
1,_level_9,extra large,23.5,15,387,396.7513122558594
1,_level_9,extra small,20,10,392,397.10040283203125
1,_level_9,extra large,18.5,-10,394,398.7998962402344
1,_level_9,large,15,-10,399,398.93341064453125
1,_level_9,large,12.5,-12.5,403,399.2004089355469
1,_level_9,extra large,15,-15,407,399.2995910644531
1,_level_9,large,10,-15,412,399.4996032714844
1,_level_9,extra large,10,-18.5,416,399.71661376953125
1,_level_9,extra small,5,-15,421,400.0993957519531
1,_level_9,extra small,7.5,-12.5,423,400.3501892089844
1,_level_9,large,10,-10,425,400.599609375
1,_level_9,extra small,12.5,-7.5,429,400.9325866699219
1,_level_9,extra small,15,-5,431,401.2665100097656
1,_level_9,small,15,6.5,433,402.2986145019531
1,_level_9,small,15,10,434,402.5820007324219
1,_level_9,large,15,15,435,402.9659118652344
1,_level_9,extra small,12.5,17.5,439,403.2326965332031
1,_level_9,extra small,10,20,441,403.4981994628906
1,_level_9,large,15,20,443,403.69879150390625
1,_level_9,extra large,15,23.5,447,403.7654113769531
1,_level_9,extra large,20,20,452,404.1488952636719
1,_level_9,large,17.5,17.5,457,404.28118896484375
1,_level_9,large,20,15,461,404.498291015625
1,_level_9,extra small,20,10,465,404.9645080566406
1,_level_9,extra large,23.5,15,467,405.46429443359375
1,_level_9,extra small,17.5,12.5,472,405.9639892578125
1,_level_9,extra large,18.5,-10,474,407.7807922363281
1,_level_9,large,15,-10,479,407.8634948730469
1,_level_9,large,12.5,-12.5,483,408.1647033691406
1,_level_9,large,10,-15,487,408.46380615234375
1,_level_9,extra large,10,-18.5,491,408.6637878417969
1,_level_9,extra large,15,-15,496,409.1795959472656
1,_level_9,extra small,7.5,-12.5,501,409.64630126953125
1,_level_9,large,10,-10,503,409.7461853027344
1,_level_9,extra small,12.5,-7.5,507,410.0466003417969
1,_level_9,extra small,15,-5,509,410.34710693359375
1,_level_9,extra small,20,10,511,411.7296142578125
1,_level_9,extra small,17.5,12.5,513,411.9461975097656
1,_level_9,large,15,15,515,412.17889404296875
1,_level_9,extra small,12.5,17.5,519,412.5293884277344
1,_level_9,extra small,10,20,521,412.8127136230469
1,_level_9,extra large,15,23.5,523,413.1615905761719
1,_level_9,large,15,20,528,413.2619934082031
1,_level_9,large,17.5,17.5,532,413.5447082519531
1,_level_9,extra large,20,20,536,413.6289978027344
1,_level_9,large,20,15,541,413.8284912109375
1,_level_9,extra large,23.5,15,545,414.02880859375
1,_level_9,extra large,18.5,-10,550,416.1448974609375
1,_level_9,large,15,-10,555,416.3611145019531
1,_level_9,extra large,15,-15,559,416.6105041503906
1,_level_9,large,12.5,-12.5,564,416.6437072753906
1,_level_9,large,10,-15,568,416.944091796875
1,_level_9,extra large,10,-18.5,572,417.04449462890625
1,_level_9,extra small,7.5,-12.5,577,417.6274108886719
1,_level_9,large,10,-10,579,417.943603515625
1,_level_9,extra small,7.5,-7.5,583,418.0436096191406
1,_level_9,extra small,12.5,-7.5,585,418.2430114746094
1,_level_9,extra small,15,-5,587,418.543212890625
1,_level_9,extra small,20,10,589,419.84381103515625
1,_level_9,extra small,17.5,12.5,591,420.0429992675781
1,_level_9,large,15,15,593,420.276611328125
1,_level_9,extra small,12.5,17.5,597,420.610107421875
1,_level_9,large,15,20,599,420.9595947265625
1,_level_9,extra large,15,23.5,603,421.14300537109375
1,_level_9,extra large,20,20,608,421.42559814453125
1,_level_9,large,20,15,613,421.82611083984375
1,_level_9,extra large,23.5,15,617,422.3088073730469
1,_level_9,large,17.5,17.5,622,422.8258972167969
1,_level_9,small,15,10,626,423.4414978027344
1,_level_9,extra small,12.5,12.5,627,423.5914001464844
1,_level_9,small,10,10,629,423.90850830078125
1,_level_9,extra small,15,-5,630,425.2416076660156
1,_level_9,extra large,18.5,-10,632,425.6408996582031
1,_level_9,large,15,-10,637,425.80731201171875
1,_level_9,extra large,12.5,-12.5,641,426.0906066894531
1,_level_9,large,12.5,-12.5,646,426.1072082519531
1,_level_9,large,10,-15,650,426.39239501953125
1,_level_9,extra large,10,-18.5,654,426.50750732421875
1,_level_9,extra small,5,-15,659,426.92388916015625
1,_level_9,extra small,7.5,-12.5,661,427.0069885253906
1,_level_9,large,10,-10,663,427.2406005859375
1,_level_9,extra small,12.5,-7.5,667,427.5906066894531
1,_level_9,small,15,6.5,669,428.8738098144531
1,_level_9,extra small,20,10,670,429.2235107421875
1,_level_9,extra small,17.5,12.5,672,429.4230041503906
1,_level_9,large,15,15,674,429.6907043457031
1,_level_9,extra small,12.5,17.5,678,430.006103515625
1,_level_9,extra small,10,20,680,430.3057861328125
1,_level_9,large,15,20,682,430.63909912109375
1,_level_9,extra large,15,23.5,686,430.6722106933594
1,_level_9,large,17.5,17.5,691,430.972900390625
1,_level_9,extra large,20,20,695,431.0730895996094
1,_level_9,large,20,15,700,431.2392883300781
1,_level_9,extra large,23.5,15,704,431.4888000488281
1,_level_9,extra large,18.5,-10,709,433.5389099121094
1,_level_9,large,15,-10,714,433.7214050292969
1,_level_9,large,12.5,-12.5,718,434.0047912597656
1,_level_9,extra large,15,-15,722,434.10528564453125
1,_level_9,large,10,-15,727,434.3055114746094
1,_level_9,extra large,10,-18.5,731,434.50439453125
1,_level_9,extra small,5,-15,736,434.87139892578125
1,_level_9,extra small,7.5,-12.5,738,435.00439453125
1,_level_9,large,10,-10,740,435.28759765625
1,_level_9,extra small,12.5,-7.5,744,435.63861083984375
1,_level_9,extra small,15,-5,746,435.9381103515625
1,_level_9,small,15,6.5,748,436.9869079589844
1,_level_9,extra small,20,10,749,437.3373107910156
1,_level_9,extra small,17.5,12.5,751,437.5209045410156
1,_level_9,small,15,10,753,437.5877990722656
1,_level_9,large,12.5,12.5,754,437.7879943847656
1,_level_9,extra small,12.5,12.5,758,437.8031921386719
1,_level_9,extra small,10,15,760,438.1199951171875
1,_level_9,small,10,15,762,438.1199951171875
1,_level_9,extra small,10,20,763,438.38641357421875
1,_level_9,large,15,20,765,438.5700988769531
1,_level_9,extra large,15,23.5,769,438.7532958984375
1,_level_9,extra large,20,20,774,438.97039794921875
1,_level_9,large,17.5,17.5,779,439.0367126464844
1,_level_9,large,20,15,783,439.3200988769531
1,_level_9,extra large,23.5,15,787,439.40289306640625
1,_level_9,extra large,18.5,-10,792,441.60211181640625
1,_level_9,extra large,15,-15,797,442.1028137207031
1,_level_9,large,12.5,-12.5,802,442.3026123046875
1,_level_9,large,10,-15,806,442.5184020996094
1,_level_9,extra small,7.5,-12.5,810,442.7524108886719
1,_level_9,extra large,10,-18.5,812,442.9681091308594
1,_level_9,extra small,5,-15,817,443.4013977050781
1,_level_9,large,10,-10,819,443.6853942871094
1,_level_9,large,15,-10,823,444.0013122558594
1,_level_9,extra small,15,-5,827,444.4176940917969
1,_level_9,extra small,20,10,829,445.7850036621094
1,_level_9,extra small,17.5,12.5,831,445.9844055175781
1,_level_9,large,15,15,833,446.20050048828125
1,_level_9,extra small,12.5,17.5,837,446.5173034667969
1,_level_9,large,15,20,839,446.91729736328125
1,_level_9,extra large,15,23.5,843,447.08428955078125
1,_level_9,extra large,20,20,848,447.36749267578125
1,_level_9,large,17.5,17.5,853,447.54998779296875
1,_level_9,large,20,15,857,447.71661376953125
1,_level_9,extra large,23.5,15,861,447.8175048828125
1,_level_9,extra large,18.5,-10,866,449.84930419921875
1,_level_9,large,15,-10,871,450.1494140625
1,_level_9,extra large,15,-15,875,450.34979248046875
1,_level_9,large,12.5,-12.5,880,450.4324035644531
1,_level_9,large,10,-15,884,450.7320861816406
1,_level_9,extra large,10,-18.5,888,450.79901123046875
1,_level_9,extra small,5,-15,893,451.23291015625
1,_level_9,extra small,7.5,-12.5,895,451.3328857421875
1,_level_9,large,10,-10,897,451.5486145019531
1,_level_9,extra small,12.5,-7.5,901,451.8994140625
1,_level_9,extra small,15,-5,903,452.181884765625
1,_level_9,extra small,20,10,905,453.5646057128906
1,_level_9,extra small,17.5,12.5,907,453.79840087890625
1,_level_9,large,15,15,909,454.0650939941406
1,_level_9,extra small,12.5,17.5,913,454.4646911621094
